id,date,store_nbr,item_nbr,unit_sales,onpromotion
114156788,2017-04-30,47,582864,83.616,False
114273599,2017-05-01,47,582864,109.666,False
114383825,2017-05-02,47,582864,86.697,False
114491020,2017-05-03,47,582864,137.165,False
114594345,2017-05-04,47,582864,66.019,False
114696731,2017-05-05,47,582864,113.467,True
114809308,2017-05-06,47,582864,100.724,False
114924417,2017-05-07,47,582864,131.381,False
115030309,2017-05-08,47,582864,83.922,False
115133066,2017-05-09,47,582864,61.48,False
115234577,2017-05-10,47,582864,53.446,False
115334445,2017-05-11,47,582864,45.136,False
115435255,2017-05-12,47,582864,117.446,True
115548010,2017-05-13,47,582864,116.115,False
115657273,2017-05-14,47,582864,79.641,False
115763874,2017-05-15,47,582864,84.316,False
115870172,2017-05-16,47,582864,76.653,False
115974702,2017-05-17,47,582864,66.805,False
116074340,2017-05-18,47,582864,43.929,False
116175822,2017-05-19,47,582864,100.418,True
116287858,2017-05-20,47,582864,98.752,False
116402606,2017-05-21,47,582864,122.254,False
116509184,2017-05-22,47,582864,105.798,False
116612563,2017-05-23,47,582864,69.155,False
116713675,2017-05-24,47,582864,83.196,False
116812993,2017-05-25,47,582864,50.35,False
116921377,2017-05-26,47,582864,116.111,True
117032766,2017-05-27,47,582864,101.424,False
117144625,2017-05-28,47,582864,96.495,False
117250569,2017-05-29,47,582864,83.059,False
117354106,2017-05-30,47,582864,77.799,False
117459762,2017-05-31,47,582864,77.728,False
117566204,2017-06-01,47,582864,83.331,False
117673376,2017-06-02,47,582864,116.393,True
117788321,2017-06-03,47,582864,100.344,True
117905026,2017-06-04,47,582864,137.703,True
118013369,2017-06-05,47,582864,116.877,True
118117694,2017-06-06,47,582864,87.041,True
118220364,2017-06-07,47,582864,76.545,True
118320238,2017-06-08,47,582864,63.641,True
118421594,2017-06-09,47,582864,99.251,True
118531046,2017-06-10,47,582864,102.564,True
118644494,2017-06-11,47,582864,130.901,True
118749322,2017-06-12,47,582864,91.411,True
118850506,2017-06-13,47,582864,57.248,True
118950984,2017-06-14,47,582864,63.585,True
119052100,2017-06-15,47,582864,57.034,True
119155538,2017-06-16,47,582864,120.436,True
119268400,2017-06-17,47,582864,97.025,True
119379010,2017-06-18,47,582864,84.79,True
119484417,2017-06-19,47,582864,67.709,True
119588274,2017-06-20,47,582864,78.328,True
119690232,2017-06-21,47,582864,83.139,True
119789218,2017-06-22,47,582864,58.706,False
119890741,2017-06-23,47,582864,105.368,True
120001258,2017-06-24,47,582864,79.118,False
120113422,2017-06-25,47,582864,117.003,False
120218241,2017-06-26,47,582864,76.186,False
120319964,2017-06-27,47,582864,50.808,False
120420705,2017-06-28,47,582864,83.238,False
120520955,2017-06-29,47,582864,63.022,False
120624803,2017-06-30,47,582864,132.223,True
120741263,2017-07-01,47,582864,143.464,False
120858531,2017-07-02,47,582864,140.356,False
120969469,2017-07-03,47,582864,119.142,False
121076576,2017-07-04,47,582864,97.954,False
121181529,2017-07-05,47,582864,81.198,False
121284655,2017-07-06,47,582864,65.062,False
121387763,2017-07-07,47,582864,107.341,True
121498810,2017-07-08,47,582864,136.372,False
121610929,2017-07-09,47,582864,111.514,False
121717226,2017-07-10,47,582864,94.037,False
121819255,2017-07-11,47,582864,71.003,False
121920339,2017-07-12,47,582864,30.783,False
122018939,2017-07-13,47,582864,54.802,False
122119794,2017-07-14,47,582864,174.13,True
122229693,2017-07-15,47,582864,93.022,False
122341361,2017-07-16,47,582864,105.48,False
122447179,2017-07-17,47,582864,100.39,False
122549349,2017-07-18,47,582864,67.04,False
122650025,2017-07-19,47,582864,86.43,False
122750610,2017-07-20,47,582864,73.006,False
122852043,2017-07-21,47,582864,84.48,True
122960869,2017-07-22,47,582864,97.341,False
123070815,2017-07-23,47,582864,113.622,False
123177190,2017-07-24,47,582864,100.204,False
123279183,2017-07-25,47,582864,65.025,False
123378945,2017-07-26,47,582864,74.065,False
123477031,2017-07-27,47,582864,54.926,False
123578944,2017-07-28,47,582864,132.517,True
123689099,2017-07-29,47,582864,118.09,False
123800437,2017-07-30,47,582864,146.393,False
123908041,2017-07-31,47,582864,95.505,False
124017206,2017-08-01,47,582864,86.864,False
124124563,2017-08-02,47,582864,99.285,False
124227712,2017-08-03,47,582864,111.102,False
124331229,2017-08-04,47,582864,122.149,True
124441199,2017-08-05,47,582864,118.344,False
124551857,2017-08-06,47,582864,120.873,False
124657186,2017-08-07,47,582864,107.891,False
124758893,2017-08-08,47,582864,100.353,False
124859620,2017-08-09,47,582864,72.26,False
124958633,2017-08-10,47,582864,91.214,False
125061907,2017-08-11,47,582864,79.009,True
125167178,2017-08-12,47,582864,116.238,False
125272886,2017-08-13,47,582864,97.632,False
125376864,2017-08-14,47,582864,105.294,False
125479703,2017-08-15,47,582864,82.031,False
36515,2013-01-02,47,582865,65.629,
76833,2013-01-03,47,582865,66.543,
116758,2013-01-04,47,582865,63.776,
158984,2013-01-05,47,582865,83.147,
200892,2013-01-06,47,582865,103.665,
240607,2013-01-07,47,582865,8.298,
279845,2013-01-08,47,582865,19.265,
318809,2013-01-09,47,582865,42.673,
357280,2013-01-10,47,582865,13.996,
396346,2013-01-11,47,582865,18.271,
438196,2013-01-12,47,582865,52.049,
480238,2013-01-13,47,582865,65.363,
520107,2013-01-14,47,582865,37.341,
559736,2013-01-15,47,582865,53.147,
599643,2013-01-16,47,582865,56.984,
639043,2013-01-17,47,582865,12.608,
678649,2013-01-18,47,582865,23.398,
721646,2013-01-19,47,582865,56.124,
764081,2013-01-20,47,582865,31.555,
804577,2013-01-21,47,582865,33.702,
844129,2013-01-22,47,582865,32.137,
883435,2013-01-23,47,582865,5.692,
922186,2013-01-24,47,582865,19.62,
961874,2013-01-25,47,582865,55.724,
1004657,2013-01-26,47,582865,59.814,
1046883,2013-01-27,47,582865,59.006,
1087158,2013-01-28,47,582865,27.457,
1126667,2013-01-29,47,582865,11.914,
1166412,2013-01-30,47,582865,42.88,
1206467,2013-01-31,47,582865,22.21,
1248520,2013-02-01,47,582865,62.294,
1293428,2013-02-02,47,582865,58.684,
1337017,2013-02-03,47,582865,45.963,
1378855,2013-02-04,47,582865,67.669,
1420052,2013-02-05,47,582865,45.835,
1461010,2013-02-06,47,582865,14.08,
1501560,2013-02-07,47,582865,22.359,
1543041,2013-02-08,47,582865,36.814,
1586672,2013-02-09,47,582865,45.549,
1626568,2013-02-10,47,582865,40.953,
1665274,2013-02-11,47,582865,50.459,
1704968,2013-02-12,47,582865,68.239,
1746423,2013-02-13,47,582865,43.924,
1786906,2013-02-14,47,582865,38.312,
1827978,2013-02-15,47,582865,42.504,
1871613,2013-02-16,47,582865,21.222,
1913342,2013-02-17,47,582865,53.814,
1954834,2013-02-18,47,582865,66.447,
1995463,2013-02-19,47,582865,15.986,
2036500,2013-02-20,47,582865,35.661,
2076684,2013-02-21,47,582865,33.196,
2117099,2013-02-22,47,582865,32.986,
2160386,2013-02-23,47,582865,64.467,
2203497,2013-02-24,47,582865,14.008,
2244898,2013-02-25,47,582865,4.239,
2285434,2013-02-26,47,582865,4.716,
2325886,2013-02-27,47,582865,3.112,
2366727,2013-02-28,47,582865,38.139,
2409643,2013-03-01,47,582865,87.127,
2455256,2013-03-02,47,582865,54.953,
2499799,2013-03-03,47,582865,126.78,
2542854,2013-03-04,47,582865,81.661,
2584760,2013-03-05,47,582865,38.718,
2626619,2013-03-06,47,582865,45.424,
2667781,2013-03-07,47,582865,31.365,
2708794,2013-03-08,47,582865,37.71,
2752863,2013-03-09,47,582865,64.747,
2796355,2013-03-10,47,582865,91.306,
2838025,2013-03-11,47,582865,55.9,
2878331,2013-03-12,47,582865,31.696,
2918770,2013-03-13,47,582865,21.653,
2958541,2013-03-14,47,582865,26.433,
2999802,2013-03-15,47,582865,42.955,
3045054,2013-03-16,47,582865,44.71,
3090130,2013-03-17,47,582865,46.104,
3132891,2013-03-18,47,582865,44.655,
3174893,2013-03-19,47,582865,49.576,
3217223,2013-03-20,47,582865,29.141,
3258479,2013-03-21,47,582865,32.824,
3300271,2013-03-22,47,582865,40.061,
3345291,2013-03-23,47,582865,38.455,
3389408,2013-03-24,47,582865,50.151,
3431757,2013-03-25,47,582865,39.99,
3472965,2013-03-26,47,582865,24.855,
3514395,2013-03-27,47,582865,22.337,
3557215,2013-03-28,47,582865,7.302,
3599450,2013-03-29,47,582865,53.68,
3644318,2013-03-30,47,582865,48.888,
3688060,2013-03-31,47,582865,22.914,
3732277,2013-04-01,47,582865,60.208,
3775684,2013-04-02,47,582865,56.786,
3818824,2013-04-03,47,582865,28.965,
3861006,2013-04-04,47,582865,24.79,
3903360,2013-04-05,47,582865,51.886,
3948904,2013-04-06,47,582865,71.969,
3993551,2013-04-07,47,582865,18.016,
4036354,2013-04-08,47,582865,39.769,
4077956,2013-04-09,47,582865,11.859,
4119655,2013-04-10,47,582865,26.222,
4161071,2013-04-11,47,582865,24.857,
4203200,2013-04-12,47,582865,38.976,
4248085,2013-04-13,47,582865,40.841,
4292320,2013-04-14,47,582865,79.731,
4335151,2013-04-15,47,582865,37.818,
4377612,2013-04-16,47,582865,32.612,
4419831,2013-04-17,47,582865,28.447,
4460777,2013-04-18,47,582865,26.271,
4502429,2013-04-19,47,582865,34.988,
4547140,2013-04-20,47,582865,61.061,
4591412,2013-04-21,47,582865,71.239,
4633897,2013-04-22,47,582865,42.259,
4675605,2013-04-23,47,582865,45.89,
4717131,2013-04-24,47,582865,23.98,
4757860,2013-04-25,47,582865,24.514,
4799211,2013-04-26,47,582865,38.273,
4843997,2013-04-27,47,582865,35.304,
4888238,2013-04-28,47,582865,51.773,
4930677,2013-04-29,47,582865,39.773,
4972808,2013-04-30,47,582865,31.48,
5017712,2013-05-01,47,582865,79.618,
5061031,2013-05-02,47,582865,34.608,
5104134,2013-05-03,47,582865,45.094,
5150198,2013-05-04,47,582865,56.255,
5195927,2013-05-05,47,582865,70.957,
5239236,2013-05-06,47,582865,35.698,
5281428,2013-05-07,47,582865,20.606,
5323478,2013-05-08,47,582865,16.753,
5366217,2013-05-09,47,582865,12.957,
5409388,2013-05-10,47,582865,44.355,
5456331,2013-05-11,47,582865,37.476,
5500693,2013-05-12,47,582865,19.396,
5544306,2013-05-13,47,582865,14.865,
5587085,2013-05-14,47,582865,10.216,
5630234,2013-05-15,47,582865,47.831,
5673060,2013-05-16,47,582865,74.676,
5716314,2013-05-17,47,582865,2.937,
5763027,2013-05-18,47,582865,58.863,
5809149,2013-05-19,47,582865,84.806,
5853183,2013-05-20,47,582865,52.149,
5895866,2013-05-21,47,582865,34.141,
5938329,2013-05-22,47,582865,27.808,
5980934,2013-05-23,47,582865,76.151,
6025953,2013-05-24,47,582865,56.208,
6072023,2013-05-25,47,582865,36.186,
6117255,2013-05-26,47,582865,60.165,
6160723,2013-05-27,47,582865,35.514,
6203826,2013-05-28,47,582865,31.133,
6246854,2013-05-29,47,582865,25.145,
6290033,2013-05-30,47,582865,5.645,
6333504,2013-05-31,47,582865,5.139,
6381839,2013-06-01,47,582865,61.098,
6429778,2013-06-02,47,582865,96.631,
6475779,2013-06-03,47,582865,45.804,
6520605,2013-06-04,47,582865,28.592,
6565354,2013-06-05,47,582865,33.053,
6609149,2013-06-06,47,582865,13.865,
6653433,2013-06-07,47,582865,16.951,
6700520,2013-06-08,47,582865,73.467,
6747447,2013-06-09,47,582865,84.309,
6792094,2013-06-10,47,582865,90.161,
6835043,2013-06-11,47,582865,22.224,
6878533,2013-06-12,47,582865,15.057,
6921432,2013-06-13,47,582865,11.978,
6965153,2013-06-14,47,582865,28.928,
7013145,2013-06-15,47,582865,58.101,
7059212,2013-06-16,47,582865,62.06,
7104231,2013-06-17,47,582865,43.859,
7148158,2013-06-18,47,582865,37.988,
7191583,2013-06-19,47,582865,32.698,
7235172,2013-06-20,47,582865,20.906,
7278973,2013-06-21,47,582865,7.316,
7326108,2013-06-22,47,582865,15.147,
7373121,2013-06-23,47,582865,35.294,
7417661,2013-06-24,47,582865,15.763,
7461173,2013-06-25,47,582865,18.308,
7504618,2013-06-26,47,582865,8.096,
7547226,2013-06-27,47,582865,1.531,
7591201,2013-06-28,47,582865,17.747,
7639375,2013-06-29,47,582865,45.512,
7686872,2013-06-30,47,582865,61.845,
7733668,2013-07-01,47,582865,53.459,
7779544,2013-07-02,47,582865,38.659,
7824823,2013-07-03,47,582865,49.251,
7869524,2013-07-04,47,582865,25.602,
7914224,2013-07-05,47,582865,42.404,
7962019,2013-07-06,47,582865,48.873,
8009076,2013-07-07,47,582865,79.453,
8053443,2013-07-08,47,582865,33.794,
8096963,2013-07-09,47,582865,35.971,
8139867,2013-07-10,47,582865,22.806,
8182397,2013-07-11,47,582865,65.196,
8225139,2013-07-12,47,582865,16.322,
8271341,2013-07-13,47,582865,43.453,
8316759,2013-07-14,47,582865,57.767,
8361229,2013-07-15,47,582865,11.249,
8405333,2013-07-16,47,582865,38.178,
8449041,2013-07-17,47,582865,37.21,
8491766,2013-07-18,47,582865,32.414,
8535046,2013-07-19,47,582865,40.008,
8581433,2013-07-20,47,582865,37.131,
8627212,2013-07-21,47,582865,37.98,
8671838,2013-07-22,47,582865,47.859,
8715885,2013-07-23,47,582865,50.029,
8759113,2013-07-24,47,582865,54.376,
8802834,2013-07-25,47,582865,43.865,
8846581,2013-07-26,47,582865,23.778,
8893202,2013-07-27,47,582865,44.349,
8938835,2013-07-28,47,582865,41.529,
8983117,2013-07-29,47,582865,32.612,
9027302,2013-07-30,47,582865,32.002,
9072714,2013-07-31,47,582865,34.637,
9119318,2013-08-01,47,582865,30.435,
9165704,2013-08-02,47,582865,53.145,
9214570,2013-08-03,47,582865,57.249,
9262151,2013-08-04,47,582865,87.19,
9308729,2013-08-05,47,582865,51.694,
9354299,2013-08-06,47,582865,37.424,
9399291,2013-08-07,47,582865,36.663,
9443894,2013-08-08,47,582865,16.361,
9488607,2013-08-09,47,582865,18.022,
9535698,2013-08-10,47,582865,33.304,
9582212,2013-08-11,47,582865,46.273,
9627853,2013-08-12,47,582865,41.253,
9672603,2013-08-13,47,582865,26.616,
9716840,2013-08-14,47,582865,28.151,
9761361,2013-08-15,47,582865,29.243,
9806927,2013-08-16,47,582865,33.176,
9854805,2013-08-17,47,582865,41.347,
9901895,2013-08-18,47,582865,52.167,
9947519,2013-08-19,47,582865,26.357,
9993034,2013-08-20,47,582865,117.814,
10037939,2013-08-21,47,582865,40.916,
10081926,2013-08-22,47,582865,48.849,
10126589,2013-08-23,47,582865,33.208,
10174331,2013-08-24,47,582865,40.68,
10221204,2013-08-25,47,582865,39.42,
10266720,2013-08-26,47,582865,24.029,
10311472,2013-08-27,47,582865,34.639,
10355678,2013-08-28,47,582865,34.508,
10399622,2013-08-29,47,582865,32.01,
10445058,2013-08-30,47,582865,26.959,
10494022,2013-08-31,47,582865,53.496,
10543196,2013-09-01,47,582865,64.384,
10590945,2013-09-02,47,582865,68.316,
10637518,2013-09-03,47,582865,61.941,
10683645,2013-09-04,47,582865,49.814,
10728840,2013-09-05,47,582865,40.543,
10773573,2013-09-06,47,582865,49.92,
10822156,2013-09-07,47,582865,57.529,
10870357,2013-09-08,47,582865,98.945,
10916126,2013-09-09,47,582865,66.678,
10960494,2013-09-10,47,582865,42.941,
11004677,2013-09-11,47,582865,5.106,
11048094,2013-09-12,47,582865,3.606,
11092255,2013-09-13,47,582865,32.5,
11140401,2013-09-14,47,582865,29.498,
11188389,2013-09-15,47,582865,46.096,
11234468,2013-09-16,47,582865,85.088,
11279466,2013-09-17,47,582865,9.798,
11323679,2013-09-18,47,582865,28.141,
11367145,2013-09-19,47,582865,24.618,
11411683,2013-09-20,47,582865,43.257,
11459765,2013-09-21,47,582865,56.498,
11507268,2013-09-22,47,582865,50.639,
11552959,2013-09-23,47,582865,77.878,
11597447,2013-09-24,47,582865,31.112,
11641666,2013-09-25,47,582865,19.949,
11685212,2013-09-26,47,582865,23.731,
11729529,2013-09-27,47,582865,37.08,
11778147,2013-09-28,47,582865,36.188,
11826312,2013-09-29,47,582865,79.92,
11872842,2013-09-30,47,582865,48.233,
11920381,2013-10-01,47,582865,55.2,
11967597,2013-10-02,47,582865,50.998,
12013556,2013-10-03,47,582865,41.873,
12059748,2013-10-04,47,582865,59.218,
12108858,2013-10-05,47,582865,55.427,
12157084,2013-10-06,47,582865,88.01,
12203384,2013-10-07,47,582865,54.176,
12248615,2013-10-08,47,582865,26.688,
12293140,2013-10-09,47,582865,25.918,
12337802,2013-10-10,47,582865,21.878,
12384059,2013-10-11,47,582865,62.898,
12431653,2013-10-12,47,582865,46.102,
12479129,2013-10-13,47,582865,68.412,
12524789,2013-10-14,47,582865,46.965,
12569712,2013-10-15,47,582865,16.414,
12615345,2013-10-16,47,582865,40.065,
12660155,2013-10-17,47,582865,16.345,
12704748,2013-10-18,47,582865,51.488,
12753384,2013-10-19,47,582865,49.3,
12802023,2013-10-20,47,582865,109.11,
12848036,2013-10-21,47,582865,58.849,
12892756,2013-10-22,47,582865,47.143,
12937513,2013-10-23,47,582865,38.747,
12981485,2013-10-24,47,582865,26.804,
13025804,2013-10-25,47,582865,34.319,
13073989,2013-10-26,47,582865,42.859,
13122206,2013-10-27,47,582865,48.806,
13168043,2013-10-28,47,582865,23.047,
13212631,2013-10-29,47,582865,33.022,
13257172,2013-10-30,47,582865,30.378,
13301823,2013-10-31,47,582865,9.059,
13348751,2013-11-01,47,582865,26.969,
13398312,2013-11-02,47,582865,72.922,
13447662,2013-11-03,47,582865,89.033,
13495124,2013-11-04,47,582865,26.255,
13543797,2013-11-05,47,582865,47.608,
13592574,2013-11-06,47,582865,41.094,
13640105,2013-11-07,47,582865,27.635,
13687922,2013-11-08,47,582865,49.594,
13739284,2013-11-09,47,582865,67.573,
13790911,2013-11-10,47,582865,86.055,
13839441,2013-11-11,47,582865,27.041,
13886875,2013-11-12,47,582865,32.861,
13933970,2013-11-13,47,582865,25.647,
13980315,2013-11-14,47,582865,14.882,
14027924,2013-11-15,47,582865,28.469,
14079885,2013-11-16,47,582865,57.465,
14131731,2013-11-17,47,582865,80.808,
14181006,2013-11-18,47,582865,35.62,
14228495,2013-11-19,47,582865,19.951,
14276614,2013-11-20,47,582865,27.198,
14323371,2013-11-21,47,582865,29.914,
14370925,2013-11-22,47,582865,47.094,
14422516,2013-11-23,47,582865,69.451,
14474212,2013-11-24,47,582865,78.459,
14523329,2013-11-25,47,582865,35.898,
14570896,2013-11-26,47,582865,23.594,
14618161,2013-11-27,47,582865,25.857,
14665287,2013-11-28,47,582865,31.485,
14713378,2013-11-29,47,582865,23.622,
14766707,2013-11-30,47,582865,72.388,
14820967,2013-12-01,47,582865,101.756,
14873324,2013-12-02,47,582865,51.899,
14924127,2013-12-03,47,582865,41.721,
14974336,2013-12-04,47,582865,55.501,
15023792,2013-12-05,47,582865,19.505,
15073523,2013-12-06,47,582865,70.269,
15126691,2013-12-07,47,582865,61.675,
15179562,2013-12-08,47,582865,93.15,
15230241,2013-12-09,47,582865,33.2,
15279905,2013-12-10,47,582865,36.745,
15329384,2013-12-11,47,582865,57.527,
15378301,2013-12-12,47,582865,22.681,
15427462,2013-12-13,47,582865,30.683,
15480623,2013-12-14,47,582865,31.721,
15534543,2013-12-15,47,582865,92.244,
15586941,2013-12-16,47,582865,59.754,
15638217,2013-12-17,47,582865,39.495,
15689369,2013-12-18,47,582865,64.139,
15740379,2013-12-19,47,582865,21.798,
15791130,2013-12-20,47,582865,56.964,
15844889,2013-12-21,47,582865,70.461,
15898834,2013-12-22,47,582865,103.299,
15953005,2013-12-23,47,582865,122.566,
16005521,2013-12-24,47,582865,61.342,
16056475,2013-12-26,47,582865,38.553,
16107671,2013-12-27,47,582865,46.889,
16160587,2013-12-28,47,582865,64.526,
16211447,2013-12-29,47,582865,50.954,
16264683,2013-12-30,47,582865,74.06,
16315732,2013-12-31,47,582865,35.522,
16381982,2014-01-02,47,582865,59.332,
16447312,2014-01-03,47,582865,36.597,
16515730,2014-01-04,47,582865,100.612,
16583377,2014-01-05,47,582865,57.322,
16646829,2014-01-06,47,582865,11.553,
16709597,2014-01-07,47,582865,48.983,
16772634,2014-01-08,47,582865,62.75,
16834958,2014-01-09,47,582865,39.622,
16897464,2014-01-10,47,582865,89.6082,
16965211,2014-01-11,47,582865,67.522,
17032484,2014-01-12,47,582865,106.255,
17096631,2014-01-13,47,582865,51.573,
17159073,2014-01-14,47,582865,34.247,
17222393,2014-01-15,47,582865,32.453,
17285638,2014-01-16,47,582865,37.592,
17348698,2014-01-17,47,582865,62.1313,
17416996,2014-01-18,47,582865,109.44,
17484665,2014-01-19,47,582865,45.949,
17549148,2014-01-20,47,582865,44.442,
17612532,2014-01-21,47,582865,45.097,
17674842,2014-01-22,47,582865,10.728,
17736593,2014-01-23,47,582865,9.818,
17799384,2014-01-24,47,582865,57.2606,
17866937,2014-01-25,47,582865,67.552,
17934281,2014-01-26,47,582865,55.341,
17997881,2014-01-27,47,582865,63.437,
18060261,2014-01-28,47,582865,38.67,
18121947,2014-01-29,47,582865,30.459,
18183357,2014-01-30,47,582865,17.848,
18247256,2014-01-31,47,582865,57.4039,
18304190,2014-02-01,47,582865,98.335,
18357563,2014-02-02,47,582865,69.26,
18409220,2014-02-03,47,582865,24.645,
18459518,2014-02-04,47,582865,44.889,
18509169,2014-02-05,47,582865,34.811,
18558338,2014-02-06,47,582865,47.298,
18607510,2014-02-07,47,582865,69.2784,
18660213,2014-02-08,47,582865,59.902,
18711727,2014-02-09,47,582865,96.576,
18761471,2014-02-10,47,582865,28.724,
18810389,2014-02-11,47,582865,26.134,
18859268,2014-02-12,47,582865,9.23,
18907870,2014-02-13,47,582865,26.16,
18955947,2014-02-14,47,582865,62.149,
19008522,2014-02-15,47,582865,57.561,
19060562,2014-02-16,47,582865,85.162,
19110185,2014-02-17,47,582865,71.298,
19158797,2014-02-18,47,582865,24.557,
19207032,2014-02-19,47,582865,26.416,
19254731,2014-02-20,47,582865,33.439,
19302795,2014-02-21,47,582865,55.3818,
19354295,2014-02-22,47,582865,93.928,
19404669,2014-02-23,47,582865,40.55,
19454255,2014-02-24,47,582865,65.947,
19502456,2014-02-25,47,582865,42.185,
19550745,2014-02-26,47,582865,17.575,
19598851,2014-02-27,47,582865,19.15,
19648854,2014-02-28,47,582865,50.781,
19716150,2014-03-01,47,582865,46.522,
19781057,2014-03-02,47,582865,37.342,
19843697,2014-03-03,47,582865,76.176,
19907878,2014-03-04,47,582865,82.063,
19973758,2014-03-05,47,582865,41.508,
20038675,2014-03-06,47,582865,32.185,
20102626,2014-03-07,47,582865,53.2946,
20169165,2014-03-08,47,582865,53.067,
20236009,2014-03-09,47,582865,71.926,
20299675,2014-03-10,47,582865,40.522,
20361931,2014-03-11,47,582865,29.794,
20424013,2014-03-12,47,582865,23.928,
20485767,2014-03-13,47,582865,23.074,
20548163,2014-03-14,47,582865,51.6802,
20614743,2014-03-15,47,582865,53.303,
20681944,2014-03-16,47,582865,86.011,
20746429,2014-03-17,47,582865,43.984,
20809484,2014-03-18,47,582865,35.28,
20872399,2014-03-19,47,582865,15.563,
20934995,2014-03-20,47,582865,28.402,
20998502,2014-03-21,47,582865,56.6609,
21065880,2014-03-22,47,582865,68.97,
21132406,2014-03-23,47,582865,89.282,
21196404,2014-03-24,47,582865,33.853,
21259215,2014-03-25,47,582865,43.062,
21321843,2014-03-26,47,582865,34.4,
21383657,2014-03-27,47,582865,21.972,
21446697,2014-03-28,47,582865,33.3062,
21514940,2014-03-29,47,582865,40.046,
21582504,2014-03-30,47,582865,52.734,
21648445,2014-03-31,47,582865,56.384,
21702161,2014-04-01,47,582865,52.921,False
21753204,2014-04-02,47,582865,33.183,False
21803143,2014-04-03,47,582865,48.492,False
21853075,2014-04-04,47,582865,31.7578,False
21906154,2014-04-05,47,582865,99.265,False
21958355,2014-04-06,47,582865,63.314,False
22008592,2014-04-07,47,582865,64.656,False
22057790,2014-04-08,47,582865,31.273,False
22106446,2014-04-09,47,582865,34.43,False
22154629,2014-04-10,47,582865,19.55,False
22203360,2014-04-11,47,582865,41.686,False
22255547,2014-04-12,47,582865,51.517,False
22306771,2014-04-13,47,582865,36.189,False
22355315,2014-04-14,47,582865,32.118,False
22403695,2014-04-15,47,582865,28.259,False
22452683,2014-04-16,47,582865,6.75,False
22501917,2014-04-17,47,582865,20.818,False
22550046,2014-04-18,47,582865,24.936,False
22600753,2014-04-19,47,582865,59.55,False
22650535,2014-04-20,47,582865,72.871,False
22699101,2014-04-21,47,582865,31.404,False
22746921,2014-04-22,47,582865,23.709,False
22794886,2014-04-23,47,582865,43.157,False
22842344,2014-04-24,47,582865,31.78,False
22889966,2014-04-25,47,582865,49.2868,False
22940995,2014-04-26,47,582865,36.236,False
22991850,2014-04-27,47,582865,51.58,False
23040201,2014-04-28,47,582865,41.303,False
23087519,2014-04-29,47,582865,36.755,False
23135529,2014-04-30,47,582865,34.33,False
23186649,2014-05-01,47,582865,62.684,False
23237171,2014-05-02,47,582865,57.8857,False
23290203,2014-05-03,47,582865,61.608,False
23342243,2014-05-04,47,582865,82.347,False
23391773,2014-05-05,47,582865,31.977,False
23440429,2014-05-06,47,582865,24.06,False
23488603,2014-05-07,47,582865,31.672,False
23536283,2014-05-08,47,582865,36.646,False
23584219,2014-05-09,47,582865,53.1802,False
23636293,2014-05-10,47,582865,55.547,False
23686136,2014-05-11,47,582865,38.892,False
23734977,2014-05-12,47,582865,38.861,False
23783097,2014-05-13,47,582865,33.69,False
23830834,2014-05-14,47,582865,26.145,False
23878233,2014-05-15,47,582865,11.132,False
23926622,2014-05-16,47,582865,59.5155,False
23978955,2014-05-17,47,582865,51.206,False
24031198,2014-05-18,47,582865,69.935,False
24080514,2014-05-19,47,582865,17.563,False
24129008,2014-05-20,47,582865,20.991,False
24176854,2014-05-21,47,582865,32.429,False
24223969,2014-05-22,47,582865,34.092,False
24271390,2014-05-23,47,582865,54.8023,False
24323307,2014-05-24,47,582865,71.018,False
24375092,2014-05-25,47,582865,86.24,False
24424267,2014-05-26,47,582865,38.22,False
24471817,2014-05-27,47,582865,29.7,False
24519602,2014-05-28,47,582865,41.785,False
24567305,2014-05-29,47,582865,28.515,False
24617145,2014-05-30,47,582865,61.5698,False
24671678,2014-05-31,47,582865,47.485,False
24727164,2014-06-01,47,582865,39.949,False
24780288,2014-06-02,47,582865,69.141,False
24831944,2014-06-03,47,582865,37.855,False
24882915,2014-06-04,47,582865,48.129,False
24932935,2014-06-05,47,582865,30.519,False
24983081,2014-06-06,47,582865,31.2665,False
25037193,2014-06-07,47,582865,48.933,False
25091272,2014-06-08,47,582865,90.062,False
25142934,2014-06-09,47,582865,66.868,False
25192869,2014-06-10,47,582865,38.764,False
25242593,2014-06-11,47,582865,30.66,False
25291291,2014-06-12,47,582865,8.781,False
25341232,2014-06-13,47,582865,51.5075,False
25396121,2014-06-14,47,582865,66.601,False
25448105,2014-06-15,47,582865,48.729,False
25499976,2014-06-16,47,582865,40.053,False
25550715,2014-06-17,47,582865,49.436,False
25600933,2014-06-18,47,582865,41.951,False
25650213,2014-06-19,47,582865,24.057,False
25699491,2014-06-20,47,582865,43.4767,False
25753506,2014-06-21,47,582865,43.189,False
25807450,2014-06-22,47,582865,51.43,False
25859203,2014-06-23,47,582865,52.553,False
25909133,2014-06-24,47,582865,45.581,False
25958790,2014-06-25,47,582865,31.286,False
26008081,2014-06-26,47,582865,17.59,False
26058035,2014-06-27,47,582865,65.3481,False
26112201,2014-06-28,47,582865,41.802,False
26166125,2014-06-29,47,582865,62.394,False
26218759,2014-06-30,47,582865,51.654,False
26285325,2014-07-01,47,582865,35.405,False
26354281,2014-07-02,47,582865,50.375,False
26421773,2014-07-03,47,582865,44.046,False
26488254,2014-07-04,47,582865,41.209,True
